website,page,email
http://www.wetutor.com/index.htm,,
http://www.pheedo.com/,,
http://tsa-artists.com,,
http://agoracom.com,,
http://www.health-smart.co.uk,,
https://www.glance.cx,,
https://www.glance.cx,,
http://simkl.com,,
http://www.mywellnessspace.com,,
http://www.dothomes.com,,
http://www.zong.com,,
http://www.globalenglish.com,,
http://www.globalenglish.com,,
http://myplaylist.biz,,
http://odeo.com,,
http://www.undertone.com,,example@yourdomain.com
http://www.undertone.com,,example@yourdomain.com
http://www.krugle.com,,
https://www.tanga.com/,,
http://51.com,,
http://www.gamevee.com,,
http://www.biromt.com,,
http://www.esolar.com,,
http://sacstarts.com,,
http://www.bullpoo.com,,
http://www.yateo.com,,
http://www.yateo.com,,
http://www.HelpMeSue.com,,
http://www.harmonixmusic.com,,
http://www.harmonixmusic.com,,
http://www.phoboslab.org/log/2008/03/asaph-microblog-beta,,
http://chris.pirillo.com/2008/03/26/were-taking-an-open-direction-with-web-communities-are-you-in,,
http://www.mycybertwin.com,,
http://www.tripsay.com,,
http://www.readitswapit.co.uk,,
http://www.readitswapit.co.uk,,
http://www.readitswapit.co.uk,,
http://www.avanticap.com,,
http://www.cotendo.com,,
http://travelocity.com,,
http://www.trellon.com,,
http://www.delight.com,,
http://www.delight.com,,
http://www.loftcity.com,,
http://www.enomaly.com,,
http://virtualis-lab.com,,
http://virtualis-lab.com,,
http://www.yamelo.com,,
http://www.limewire.com/en,,
http://www.absolute.com,,
http://www.frengo.com,,
http://www.engago.com,,
http://www.i4giveu.com,,
http://doppelme.com,,
http://www.mblox.com,,
http://www.andunite.com,,
http://www.specialopsmedia.com,,
http://www.misohoni.com,,
http://www.digsby.com,,
http://www.digsby.com,,
http://www.guardianedge.com,,
http://www.lbi.com,,
http://www.vivitylabs.com,,
http://www.sohu.com,,
http://feed.us,,
http://gamernook.com,,
http://gamernook.com,,
http://www.omnistaretools.com,,support@osiaffiliate.com
http://www.omnistaretools.com,,
http://www.softlogica.com,,
http://www.softlogica.com,,
http://www.crazybob.org/twubble,,
http://www.trampolinesystems.com,,
http://www.trampolinesystems.com,,
http://groupspaces.com,,
http://groupspaces.com,,
http://www.bridger-capital.com,,
http://www.irise.com,,
http://83degrees.com,,info@example.com
http://83degrees.com,,info@example.com
http://www.marinsoftware.com/,,
http://www.marinsoftware.com/,,
http://www.theflip.com,,
http://www.theflip.com,,
http://GameZombie.tv,,
http://jotlet.net,,
http://jotlet.net,,
http://www.intridea.com,,hello@intridea.com
http://www.intridea.com,,hello@intridea.com
https://huddle.london,,
https://huddle.london,,
http://southparkstudios.com,,
http://southparkstudios.com,,
http://winetastetv.com,,
http://www.madtownlounge.com,,
http://www.madtownlounge.com,,
http://www.boxbe.com,,
http://www.easylinkindia.com/,,easylinkindia@outlook.com
http://www.easylinkindia.com/,,easylinkindia@outlook.com
http://www.betterworldbooks.com,,
http://coull.com,,
http://coull.com,,
http://www.seperia.com,,
http://www.bnamericas.com,,gbarton@bnamericas.com
http://www.bnamericas.com,,gbarton@bnamericas.com
http://www.smsofficer.com,,
http://www.1938media.com,,
http://www.sibeam.com,,
http://www.lumosity.com,,
http://www.axosoft.com,,
http://www.axosoft.com,,
https://www.valuepartners-group.com/en,,
http://www.xtraglobex.com,,
http://www.xtraglobex.com,,
http://www.tideway.com,,
http://www.tideway.com,,
http://foxytunes.com,,
http://foxytunes.com,,
https://art.base.co,,
http://www.osliving.com,,webmaster@osliving.com
http://www.osliving.com,,
http://www.acme-mobile.com,,
http://home.overturecorp.com,,
http://www.fourthmedia.co.in,,
http://www.grosolar.com,,
http://www.grosolar.com,,
http://www.grosolar.com,,
http://downforeveryoneorjustme.com,,
http://www.privateonlinedating.com,,
http://www.shopflick.com,,
http://www.spleak.com,,
http://www.searchforce.com,,
http://www.searchforce.com,,
https://www.advent.com,,
https://www.advent.com,,
https://www.volusion.com,,
https://www.volusion.com,,
http://www.pgp.com,,
http://www.support-intelligence.com,,
http://www.support-intelligence.com,,
http://www.berro.pt,,
http://www.finfolio.com,,sales@finfolio.com
http://www.finfolio.com,,sales@finfolio.com
http://www.pixelcrayons.com/?utm_source=PC%2Bcrunchbase&utm_medium=referral&utm_campaign=PC%2Bcrunchbase,,
http://youversion.com,,
http://youversion.com,,
http://trustedplaces.com,,
http://www.labmeeting.com,,
http://disney.com,,
http://disney.com,,
http://www.mads.com,,info@mads.com
http://www.mads.com,,info@mads.com
http://www.trovit.com,,
http://www.gofresh.de,,games@gofresh.de
http://www.gofresh.de,,games@gofresh.de
http://www.us.sogeti.com,,dataprivacyoffice.nar@capgemini.com
http://www.us.sogeti.com,,dataprivacyoffice.nar@capgemini.com
http://www.zogix.com,,
http://www.syiant.com,,
http://www.hachettebookgroup.com,,
http://www.hachettebookgroup.com,,
http://www.hachettebookgroup.com,,
http://www.topsiteoftheday.com,,
http://www.brightsale.co.uk,,
http://www.moviestorm.co.uk,,
http://www.litpitch.com,,
http://www.voxpop.tv,,
http://www.foxmarks.com,,
https://honeypotmarketing.com/,,example@example.com
https://honeypotmarketing.com/,,example@example.com
http://velocix.com,,
http://velocix.com,,
http://www.iconoculture.com,,
https://www.starbucks.com,,
http://www.mysupermarket.co.uk/,,
http://www.rollyo.com,,
http://www.sina.com.cn,,jubao@vip.sina.com
http://www.sina.com.cn,,
https://youtellme.com,,
http://octeth.com,,
https://www.nsyght.com,,
http://www.baidu.com,,
http://www.baidu.com,,
http://www.reachmachines.com,,
http://www.musicmanagement.com,,
http://www.musicnow.com,,
http://www.fragmob.com,,
http://www.chinwag.com,,
http://www.chinwag.com,,
http://www.chinwag.com,,
http://www.iKnowlej.com,,
http://www.zygocommunications.com/who,,
http://www.triptouch.com,,
http://www.geourl.com,,
http://www.hsn.com,,
http://greatdomainrace.com,,support@secureserver.net
http://greatdomainrace.com,,
http://www.zaypay.com,,
https://www.pof.com/,,
http://usa.mytino.com,,
http://www.cnvideonews.com,,
https://www.dacast.com/,,
https://www.dacast.com/,,
https://www.bcisiveonline.com,,
https://www.bcisiveonline.com,,
http://www.nestoria.com,,
http://www.squaretrade.com,,
http://www.bcg.com,,
http://www.bcg.com,,
http://www.nichenet.com.au,,
http://lifestream.fm,,
http://someecards.com,,
http://someecards.com,,
https://www.progress.com,,
https://www.progress.com,,
https://richrelevance.com/,,
https://richrelevance.com/,,
http://www.teleware.com,,enquiries@teleware.com
http://www.teleware.com,,enquiries@teleware.com
http://www.coupa.com,,
http://www.flugpo.com,,
http://www.ipowerapps.com,,4321@aol.com
http://www.garageband.com,,
http://www.garageband.com,,
https://www.jifflenow.com,,
https://www.jifflenow.com,,
http://www.kontend.com,,hello@slytrunk.com
http://www.kontend.com,,hello@slytrunk.com
http://www.oxd.com,,hello@oxd.com
http://www.oxd.com,,hello@oxd.com
http://www.mediaforge.com,,
http://www.mediaforge.com,,
http://www.swyx.com,,sung@enreach.com
http://www.swyx.com,,sung@enreach.com
http://www.trymehere.com,,
http://www.sharpforge.com,,
http://www.skoogO.com,,
https://corporate.comcast.com,,
http://www.procserve.com,,
https://www.paloalto.com,,
https://servixer.com/,,
http://www.netimperative.com/,,
http://www.broadlogic.com,,
http://www.mydataismydata.com,,
http://www.fubra.com,,
http://www.phonevite.com,,
http://www.phonevite.com,,
http://www.localwineevents.com,,
http://www.healia.com,,
http://www.emomentum.co.uk,,
http://ir.switchanddata.com/phoenix.zhtml?c=203659&p=irol-IRHome,,
http://www.theplanet.com,,
http://www.answersmediainc.com,,
http://www.parksidekick.com,,
http://www.sim4travel.com,,
http://www.heysan.com,,
http://www.howtoforge.com,,
http://www.eviplist.com,,
http://www.iomega.com,,
http://www.ap.org,,
http://www.smibs.com,,
https://www.blinksale.com/,,
https://www.blinksale.com/,,
http://www.visioneer.com,,
http://www.centive.com,,
http://www.centive.com,,
http://www.centive.com,,
http://www.SmartyPig.com,,
http://www.seattlesoftware.com,,sales@seattlesoftware.com
http://www.seattlesoftware.com,,sales@seattlesoftware.com
http://www.operis.com,,
http://ononemap.com,,
http://www.nehst.com,,
https://www.navisite.com,,
https://www.student.com,,
https://www.student.com,,
http://www.palamida.com,,
http://www.palamida.com,,
http://www.meredith.com,,partners@dotdashmdp.com
http://www.meredith.com,,partners@dotdashmdp.com
http://www.kivisoft.com,,
http://creativecommons.org,,info@creativecommons.org
http://creativecommons.org,,info@creativecommons.org
http://www.geek.net,,
http://www.logicalware.com,,//www.youtube.com/@puzzel.solutions
http://www.logicalware.com,,//www.youtube.com/@puzzel.solutions
http://www.fujitsu.com,,
http://www.fujitsu.com,,
http://www.campusbug.com,,
http://www.campusbug.com,,
http://www.protecode.com,,
http://www.protecode.com,,
http://www.projectlocker.com,,sales@projectlocker.com
http://www.trunkt.com,,
http://www.trunkt.com,,
http://www.healthworldweb.com,,
http://www.lytecube.com,,
http://www.picoy.com,,
http://diary.com,,
http://www.jobingenieur.com,,
http://www.learnitfirst.com,,
http://www.cutcaster.com,,
http://walabok.com,,
http://www.yupptv.com,,
http://www.corporate.aeriagames.com,,
http://www.rainfinity.com,,
https://www.capgemini.com,,
https://www.capgemini.com,,
http://www.engage.com,,'@alexbaciu.ro
http://www.engage.com,,'@alexbaciu.ro
http://www.engage.com,,
http://www.monkeysee.com,,
http://www.monkeysee.com,,
http://www.gf-x.com,,
http://www.amnesty.org,,
http://grouptweet.com,,
http://mercury.io,,
http://PatentsFromRU.com,,
https://github.com,,
https://github.com,,
http://www.ti.com,,
http://www.ti.com,,
http://www.qinetiq.com,,
http://www.qinetiq.com,,
http://ipass.com,,
http://ipass.com,,info@ipass.com
http://ipass.com,,
http://fr.myfab.com,,
http://www.bookglutton.com,,
http://visibletheory.com,,
http://visibletheory.com,,
https://pipl.com,,
https://pipl.com,,
http://beermapping.com,,
http://beermapping.com,,
http://www.gridjit.com,,
http://www.adxpose.com,,
http://www.mojiva.com,,
http://www.capitaliq.com,,
http://www.inxight.com,,
http://www.kasenna.com,,
http://www.janmedia.com,,usainfo@janmedia.com
http://www.janmedia.com,,usainfo@janmedia.com
http://www.broadwebasia.com,,
http://visibleworld.com,,
http://mibbit.com,,
http://www.testsenz.com,,
http://beepinteractive.com,,
http://www.generalwireless.se,,
http://www.intspei.com,,
https://www.logixbanking.com,,
http://www.salesconx.com,,
http://www.tutorbytxt.com,,
http://www.videoclix.tv/index.php,,
http://www.addme.com,,
http://www.addme.com,,
http://www.sosius.com,,
http://www.sosius.com,,
http://www.i2e.org,,
http://www.televisa.com,,
http://www.televisa.com,,
http://sutros.com,,
http://www.globant.com,,
http://www.pilotoutlook.com,,
https://www.pluggedin.com/,,
http://allyoucanupload.com,,
http://allyoucanupload.com,,
http://www.campusdestinations.com,,
http://www.imcandy.com,,
http://www.compfight.com,,
https://www.blogads.com/,,
http://www.unitedlayer.com,,support@prestage.unitedlayer.com
http://www.unitedlayer.com,,support@prestage.unitedlayer.com
http://www.bizrate.com,,shipping_handling@bizrate.com
http://www.bizrate.com,,shipping_handling@bizrate.com
http://www.messagelabs.com,,
http://www.messagenet.com.au,,
http://souki.com,,
http://www.sxipper.com,,
http://slinkset.com,,
https://www.splendia.com/,,
http://www.bmat.com,,
http://www.overbrookent.com,,
http://www.reefedge.com,,
http://www.adshuffle.com,,
https://imageshack.com/,,
https://www.typemock.com,,
http://www.mailchimp.com,,
http://www.exitreality.com,,
https://www.trellian.com,,
https://www.trellian.com,,
http://medioh.tv,,
http://www.tibconcerts.com,,
https://www.redoxygen.com,,
http://www.plexonic.com,,
http://www.plexonic.com,,
http://www.pixifi.com,,
http://www.whois.com,,
http://www.smc.com,,
http://www.smc.com,,
http://www.smc.com,,
http://www.smc.com,,
http://www.smc.com,,
http://www.mirc.com,,
http://www.mirc.com,,
http://dataportability.org,,
http://dataportability.org,,
http://innoveghtive.com,,aaron@innoveghtive.com
http://innoveghtive.com,,
http://lessaccounting.com,,
http://socrato.com,,
http://www.nlg.com,,
http://www.daptiv.com,,
http://www.sanebull.com,,
http://www.indieshares.com,,
http://www.bigstring.com,,
http://crazymenu.com,,
http://www.EQAL.com,,
http://www.advocatekhoj.com,,
http://twitlinks.com,,
http://twitlinks.com,,
http://www.PetBrags.com,,
http://www.dnb.com,,
https://www.we-worldwide.com,,
http://www.tweetmeme.com,,privacy@meltwater.com
http://www.tweetmeme.com,,
http://mito.hu,,u003eoffice@mito.group
http://mito.hu,,
http://www.w3counter.com,,
http://www.w3counter.com,,
http://www.memeo.com,,
http://www.memeo.com,,
http://www.iterasi.com,,info@pagefreezer.com
http://www.iterasi.com,,
https://www.soocial.com/,,
http://www.newyorkwebdesigns.net,,
http://www.newyorkwebdesigns.net,,
http://www.delivery.com,,
http://www.apml.org,,seogacoan@gmail.com
http://www.apml.org,,
http://www.podbean.com,,
http://www.collectiveintellect.com,,
http://www.collectiveintellect.com,,
http://alatest.com,,
http://alatest.com,,
http://alatest.com,,
http://alatest.com,,
http://www.beer-universe.com,,
https://www.inmobi.com,,
http://madmimi.com,,
http://madmimi.com,,
http://www.mirror42.com,,
http://www.mirror42.com,,
http://www.techmastiff.com,,
http://www.ratebeer.com,,
http://www.strutta.com,,
http://www.strutta.com,,
http://www.nuvoiz.com,,
https://travoramedia.com,,
http://apture.com,,press@google.com
http://apture.com,,press@google.com
http://crowdstatus.com,,
http://www.muxlim.com,,
http://www.sendsidenetworks.com,,
http://couchtycoon.net,,
http://nagi.ee/,,
http://apperceptive.com,,
http://www.swarmpolls.com,,
http://showyou.com,,
http://www.businessitonline.com,,
http://www.cellspin.net,,
http://www.cellspin.net,,
http://www.simplelien.com,,
http://www.sideline-report.com/index,,
http://www.wotscool.co.nz,,
http://www.socialmedian.com,,
http://www.catzler.com,,
http://www.chickadvisor.com,,
http://www.macroaxis.com,,
http://www.mediascrape.com,,
http://www.socialsplash.com,,
https://www.t-mobile.com,,
https://www.wayfair.com,,
http://popula.de,,info@popula.de
http://www.teachstreet.com,,
http://www.digipede.net,,
http://www.IdiotsTrafficSchool.com,,
http://www.redherring.com,,
http://www.all-rankings.com,,
http://www.lexalytics.com,,
https://exagobi.com,,
http://www.modernfeed.com,,
http://fortemall.com,,
http://www.weeworld.com/,,
http://commuto.com,,
http://www.eInnovativeConsultants.com,,
http://www.revou.com,,
http://www.natta.com,,
http://www.filobite.com,,
http://www.omniwhiz.com,,
http://www.tigerlogic.com,,
http://www.picporta.com,,
https://www.priceline.com/,,
https://www.priceline.com/,,
http://www.joongel.com,,
http://Astream.com,,
https://quickbooks.intuit.com/time-tracking/,,
http://StoryMash.com,,
http://xoost.com/about.php,,
http://www.royalquiz.com,,
http://www.vegtaste.com,,
http://new.dowjones.com/products/factiva/,,
http://www.webtrends.com,,
http://dropmagazine.com,,
https://www.lovefilm.com,,
http://www.nexopia.com,,
http://venyoo.de,,
http://venyoo.de,,
https://strawpoll.com,,support@strawpoll.com
https://strawpoll.com,,support@strawpoll.com
http://www.rankopedia.com,,
http://www.rankopedia.com,,
http://www.dialplus.net,,
http://www.builddirect.com,,customerservice@builddirect.com
http://www.builddirect.com,,customerservice@builddirect.com
http://mollom.com,,
http://vark.com,,
http://www.digitaljournal.com,,
http://superblock.net,,
http://friendfeedmachine.com,,
http://www.channelm.com,,
http://www.phome.us,,
http://www.tripath.com,,
http://www.oortle.com,,
http://www.golearnto.com,,
http://www.golearnto.com,,
http://www.golearnto.com,,
http://www.isquareinc.com,,
http://purpletrail.com,,
https://ezsignup.com/123signup,,
http://groups-inc.com,,
http://groups-inc.com,,
http://www.mysurfpad.com,,
http://www.gigagroup.com,,
http://interarborsolutions.com,,
http://zakle.com,,
https://www.yendo.com,,
https://www.yendo.com,,
http://www.cospective.com/,,
http://www.dibzo.com,,
http://www.prepchamps.com,,
https://www.beenverified.com,,support@beenverified.com
https://www.beenverified.com,,support@beenverified.com
http://uservoice.com,,
http://uservoice.com,,
http://www.bubbleshare.com,,
http://www.bubbleshare.com,,
http://www.jobstick.com,,
http://www.scanlife.com,,
http://valleysoftsystems.com#/view1,,
http://claimid.com,,
http://www.indexcap.com,,
http://www.flaptor.com,,
http://www.active.com,,
http://www.mypicklist.com,,
http://www.goeventsgo.com,,
http://flipkey.com,,
http://flipkey.com,,
http://www.trendpedia.com,,
http://www.wolpy.com,,
http://www.weeloop.com,,
http://www.digitalbucket.net,,
http://xbasics.com,,
https://www.voices.com,,
http://www.smeoracle.com,,
http://serenda.com,,web@serenda.com
http://www.qwikker.com/,,
https://matomo.org,,
https://matomo.org,,
http://chilirec.com,,
http://talicious.com,,
http://www.ratebuilding.com,,
http://www.relevantview.com,,
https://jettyapp.com/,,
http://www.supervirals.com,,
http://www.supervirals.com,,
http://www.supertec.com,,
http://www.supertec.com,,
http://www.viewzi.com,,
http://www.viewzi.com,,
http://www.bizooki.com,,
http://www.bizooki.com,,
http://www.kirix.com,,
http://www.kirix.com,,
http://www.avexus.com,,
http://www.seriousbusiness.com,,
http://www.aegis-usa.com,,
http://www.youbeats.com,,
http://feedfliks.com,,raghu@raghusrinivasan.com
http://feedfliks.com,,
http://www.planeteye.com,,
http://www.planeteye.com,,
http://firewallscript.com,,
http://www.gracenote.com/,,
http://www.gracenote.com/,,
http://mysocial247.com,,
http://mysocial247.com,,
